model_name,features,accuracy,precision,recall,f1_score,loss,inference_time,timestamp,hyperparameters,preprocess_method,dir_name
Adam_GELU_standard,"['GELU', 'Adam']",0.5746,0.5778929657429602,0.5746,0.5728400462429593,1.2013366594927857,0.2772691249847412,2025-04-12 21:57:37,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': True, 'hidden_sizes': [512, 256], 'epochs': 100, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'logs/best2/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam'], 'preprocess_method': 'standard', 'use_bn': False}",standard,20250412_025
Adam_GELU_standard,"['GELU', 'Adam']",0.5594,0.5592590349778489,0.5594,0.5574200944857572,1.2207199197015655,0.14142513275146484,2025-04-12 21:33:32,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': True, 'hidden_sizes': [256, 128], 'epochs': 100, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'logs/best2/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam'], 'preprocess_method': 'standard', 'use_bn': False}",standard,20250412_016
Adam_GELU_standard,"['GELU', 'Adam']",0.5587,0.5611046583916992,0.5587,0.5567404470671057,1.2292474453980948,0.13950896263122559,2025-04-12 21:36:23,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': True, 'hidden_sizes': [256, 128], 'epochs': 100, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'logs/best2/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam'], 'preprocess_method': 'standard', 'use_bn': False}",standard,20250412_017
Adam_GELU_standard,"['GELU', 'Adam']",0.5584,0.5585236660096022,0.5584,0.556241879917273,1.2280757687007984,0.13950705528259277,2025-04-12 21:29:49,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': True, 'hidden_sizes': [256, 128], 'epochs': 100, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 1e-05, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'logs/best2/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam'], 'preprocess_method': 'standard', 'use_bn': False}",standard,20250412_015
Adam_GELU_standard,"['GELU', 'Adam']",0.5556,0.5533444854252072,0.5556,0.5520467010039396,1.2280569169259858,0.13785910606384277,2025-04-12 21:51:42,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': True, 'hidden_sizes': [256, 128], 'epochs': 100, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'logs/best2/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam'], 'preprocess_method': 'standard', 'use_bn': False}",standard,20250412_024
Adam_GELU_standard,"['GELU', 'Adam']",0.5503,0.5505372065397165,0.5503,0.547378912089779,1.2380378362272912,0.13847970962524414,2025-04-12 21:41:22,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': True, 'hidden_sizes': [256, 128], 'epochs': 100, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'logs/best2/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam'], 'preprocess_method': 'standard', 'use_bn': False}",standard,20250412_020
Adam_GELU_standard,"['GELU', 'Adam']",0.5466,0.5490260550717703,0.5466,0.5445627102981034,1.2584323797858858,0.14041590690612793,2025-04-12 21:38:55,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': True, 'hidden_sizes': [256, 128], 'epochs': 100, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.3, 'early_stopping_patience': 10, 'log_dir': 'logs/best2/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam'], 'preprocess_method': 'standard', 'use_bn': False}",standard,20250412_019
Adam_GELU_standard,"['GELU', 'Adam']",0.5463,0.5436926123516205,0.5463,0.5426061362526079,1.25520980600244,0.14321398735046387,2025-04-12 21:26:23,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': True, 'hidden_sizes': [256, 128], 'epochs': 100, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'logs/best2/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam'], 'preprocess_method': 'standard', 'use_bn': False}",standard,20250412_014
Adam_GELU_standard,"['GELU', 'Adam']",0.5383,0.539429447741468,0.5383,0.5366614171207789,1.2803849854419609,0.17264890670776367,2025-04-12 22:02:25,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': True, 'hidden_sizes': [256, 128, 64], 'epochs': 100, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'logs/best2/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam'], 'preprocess_method': 'standard', 'use_bn': False}",standard,20250412_026
Adam_GELU_standard,"['GELU', 'Adam']",0.5281,0.5247302000845703,0.5281,0.5230500650109522,1.3011544033093168,0.0786600112915039,2025-04-12 21:48:47,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': True, 'hidden_sizes': [128, 64], 'epochs': 100, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'logs/best2/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam'], 'preprocess_method': 'standard', 'use_bn': False}",standard,20250412_023
