model_name,features,accuracy,precision,recall,f1_score,loss,inference_time,timestamp,hyperparameters,preprocess_method,dir_name
Adam_BatchNorm_GELU_standard,"['GELU', 'Adam', 'BatchNorm']",0.1388,0.13440797897864407,0.1388,0.12521559084495718,2.2508092378209126,0.14834928512573242,2025-04-12 19:25:26,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': False, 'hidden_sizes': [256, 128], 'epochs': 50, 'batch_size': 128, 'lr': 0.001, 'momentum': 0.9, 'weight_decay': 1e-05, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'logs/study_20250412/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam', 'BatchNorm'], 'preprocess_method': 'standard', 'use_bn': True}",standard,20250412_011
Adam_BatchNorm_GELU_standard,"['GELU', 'Adam', 'BatchNorm']",0.1374,0.15471431384025072,0.1374,0.1327825435197355,2.2603614100844833,0.14704084396362305,2025-04-12 19:21:03,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': False, 'hidden_sizes': [256, 128], 'epochs': 50, 'batch_size': 128, 'lr': 0.001, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'logs/study_20250412/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam', 'BatchNorm'], 'preprocess_method': 'standard', 'use_bn': True}",standard,20250412_003
Adam_BatchNorm_GELU_standard,"['GELU', 'Adam', 'BatchNorm']",0.1371,0.1334941032493648,0.1371,0.12514096567733504,2.254457762805235,0.17138314247131348,2025-04-12 19:27:23,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': False, 'hidden_sizes': [256, 128], 'epochs': 50, 'batch_size': 128, 'lr': 0.001, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'logs/study_20250412/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam', 'BatchNorm'], 'preprocess_method': 'standard', 'use_bn': True}",standard,20250412_016
Adam_BatchNorm_GELU_standard,"['GELU', 'Adam', 'BatchNorm']",0.137,0.12068043166110179,0.137,0.1002709614008382,2.2790257901902584,0.30321478843688965,2025-04-12 19:28:23,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': False, 'hidden_sizes': [512, 256], 'epochs': 50, 'batch_size': 128, 'lr': 0.001, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'logs/study_20250412/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam', 'BatchNorm'], 'preprocess_method': 'standard', 'use_bn': True}",standard,20250412_017
Adam_BatchNorm_GELU_standard,"['GELU', 'Adam', 'BatchNorm']",0.1365,0.14982861436575662,0.1365,0.10732523171026309,2.254294442356354,0.07951092720031738,2025-04-12 19:26:54,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': False, 'hidden_sizes': [128, 64], 'epochs': 50, 'batch_size': 128, 'lr': 0.001, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'logs/study_20250412/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam', 'BatchNorm'], 'preprocess_method': 'standard', 'use_bn': True}",standard,20250412_015
Adam_BatchNorm_GELU_standard,"['GELU', 'Adam', 'BatchNorm']",0.1288,0.16487725676317605,0.1288,0.11867306945594,2.26710257255357,0.16027116775512695,2025-04-12 19:26:26,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': False, 'hidden_sizes': [256, 128], 'epochs': 50, 'batch_size': 128, 'lr': 0.001, 'momentum': 0.9, 'weight_decay': 0.001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'logs/study_20250412/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam', 'BatchNorm'], 'preprocess_method': 'standard', 'use_bn': True}",standard,20250412_013
Adam_BatchNorm_GELU_standard,"['GELU', 'Adam', 'BatchNorm']",0.124,0.11094069119578721,0.124,0.09390106508085728,2.289967172004991,0.14359498023986816,2025-04-12 19:22:47,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': False, 'hidden_sizes': [256, 128], 'epochs': 50, 'batch_size': 32, 'lr': 0.001, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'logs/study_20250412/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam', 'BatchNorm'], 'preprocess_method': 'standard', 'use_bn': True}",standard,20250412_006
Adam_BatchNorm_GELU_standard,"['GELU', 'Adam', 'BatchNorm']",0.1153,0.1977466014502918,0.1153,0.08215849609646374,2.2970082493802404,0.04494309425354004,2025-04-12 19:26:36,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': False, 'hidden_sizes': [64, 32], 'epochs': 50, 'batch_size': 128, 'lr': 0.001, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'logs/study_20250412/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam', 'BatchNorm'], 'preprocess_method': 'standard', 'use_bn': True}",standard,20250412_014
Adam_BatchNorm_standard,"['Adam', 'BatchNorm']",0.1102,0.1801300189180803,0.1102,0.05064442317805836,2.290777356850213,0.036373138427734375,2025-04-12 19:35:13,"{'preprocess': 'standard', 'compare_models': False, 'gelu': False, 'adam': True, 'no_batch_norm': False, 'hidden_sizes': [256, 128], 'epochs': 100, 'batch_size': 128, 'lr': 0.001, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'logs/study_20250412/ablation', 'model_name': None, 'features': ['Adam', 'BatchNorm'], 'preprocess_method': 'standard', 'use_bn': True}",standard,ablation
Adam_BatchNorm_GELU_standard,"['GELU', 'Adam', 'BatchNorm']",0.1089,0.11626237853280588,0.1089,0.10033670757652463,2.280697463124725,0.14497613906860352,2025-04-12 19:25:55,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': False, 'hidden_sizes': [256, 128], 'epochs': 50, 'batch_size': 128, 'lr': 0.001, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'logs/study_20250412/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam', 'BatchNorm'], 'preprocess_method': 'standard', 'use_bn': True}",standard,20250412_012
Adam_BatchNorm_GELU_standard,"['GELU', 'Adam', 'BatchNorm']",0.1066,0.1685482431484797,0.1066,0.03690668420911846,2.3104799547053823,0.13890576362609863,2025-04-12 19:21:32,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': False, 'hidden_sizes': [256, 128], 'epochs': 50, 'batch_size': 128, 'lr': 0.005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'logs/study_20250412/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam', 'BatchNorm'], 'preprocess_method': 'standard', 'use_bn': True}",standard,20250412_004
Adam_BatchNorm_GELU_minmax,"['GELU', 'Adam', 'BatchNorm']",0.1,0.01,0.1,0.01818181818181818,2.306521170386942,0.13862204551696777,2025-04-12 19:39:29,"{'preprocess': 'minmax', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': False, 'hidden_sizes': [256, 128], 'epochs': 100, 'batch_size': 128, 'lr': 0.001, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'logs/study_20250412/ablation', 'model_name': None, 'features': ['GELU', 'Adam', 'BatchNorm'], 'preprocess_method': 'minmax', 'use_bn': True}",minmax,ablation
Adam_BatchNorm_GELU_standard,"['GELU', 'Adam', 'BatchNorm']",0.1,0.01,0.1,0.01818181818181818,2.311454083927879,0.1422269344329834,2025-04-12 19:22:05,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': False, 'hidden_sizes': [256, 128], 'epochs': 50, 'batch_size': 128, 'lr': 0.01, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'logs/study_20250412/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam', 'BatchNorm'], 'preprocess_method': 'standard', 'use_bn': True}",standard,20250412_005
