model_name,features,accuracy,precision,recall,f1_score,loss,inference_time,timestamp,hyperparameters,preprocess_method,dir_name
Adam_GELU_standard,"['GELU', 'Adam']",0.5571,0.5596519049105041,0.5571,0.5548035975500879,1.226816382444663,0.15980005264282227,2025-04-13 14:16:28,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': True, 'hidden_sizes': [256, 128], 'epochs': 1000, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 1e-05, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'dropout01/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam'], 'preprocess_method': 'standard', 'use_bn': False}",standard,20250413_020
Adam_GELU_standard,"['GELU', 'Adam']",0.555,0.5573974535109446,0.555,0.5522432850149708,1.2314466457642586,0.17444825172424316,2025-04-13 14:12:07,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': True, 'hidden_sizes': [256, 128], 'epochs': 1000, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'dropout01/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam'], 'preprocess_method': 'standard', 'use_bn': False}",standard,20250413_019
Adam_GELU_standard,"['GELU', 'Adam']",0.5548,0.5552754329233858,0.5548,0.5519846513889287,1.2239788360149664,0.13799786567687988,2025-04-13 15:11:30,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': True, 'hidden_sizes': [256, 128], 'epochs': 1000, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'dropout01/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam'], 'preprocess_method': 'standard', 'use_bn': False}",standard,20250413_030
Adam_GELU_standard,"['GELU', 'Adam']",0.554,0.5571927951125284,0.554,0.5536724394152494,1.3362920445841142,0.5381491184234619,2025-04-13 13:56:01,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': True, 'hidden_sizes': [512, 256], 'epochs': 1000, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.3, 'early_stopping_patience': 10, 'log_dir': 'dropout01/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam'], 'preprocess_method': 'standard', 'use_bn': False}",standard,20250413_017
Adam_GELU_standard,"['GELU', 'Adam']",0.5536,0.5537983091349834,0.5536,0.5505346893864642,1.232733501674671,0.14216208457946777,2025-04-13 15:14:49,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': True, 'hidden_sizes': [256, 128], 'epochs': 1000, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'dropout01/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam'], 'preprocess_method': 'standard', 'use_bn': False}",standard,20250413_031
Adam_GELU_standard,"['GELU', 'Adam']",0.5518,0.5556217752146259,0.5518,0.5512932574841137,1.3148988833137034,0.453981876373291,2025-04-13 14:01:46,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': True, 'hidden_sizes': [512, 256], 'epochs': 1000, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.3, 'early_stopping_patience': 10, 'log_dir': 'dropout01/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam'], 'preprocess_method': 'standard', 'use_bn': False}",standard,20250413_018
Adam_GELU_standard,"['GELU', 'Adam']",0.5512,0.55144086793598,0.5512,0.548365229551574,1.2756532770739815,0.4050791263580322,2025-04-13 13:19:11,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': True, 'hidden_sizes': [512, 256], 'epochs': 1000, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.3, 'early_stopping_patience': 10, 'log_dir': 'dropout01/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam'], 'preprocess_method': 'standard', 'use_bn': False}",standard,20250413_013
Adam_GELU_standard,"['GELU', 'Adam']",0.5356,0.5349807345652408,0.5356,0.5322476452544508,1.2736616297928585,0.20049095153808594,2025-04-13 14:46:13,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': True, 'hidden_sizes': [256, 128, 64], 'epochs': 1000, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'dropout01/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam'], 'preprocess_method': 'standard', 'use_bn': False}",standard,20250413_025
Adam_GELU_standard,"['GELU', 'Adam']",0.5269,0.5235411691334425,0.5269,0.5207985401712675,1.3004175092489823,0.07343387603759766,2025-04-13 14:56:50,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': True, 'hidden_sizes': [128, 64], 'epochs': 1000, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'dropout01/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam'], 'preprocess_method': 'standard', 'use_bn': False}",standard,20250413_027
Adam_GELU_standard,"['GELU', 'Adam']",0.5204,0.5210212818224959,0.5204,0.5195808753489514,1.5101245999947517,0.38962626457214355,2025-04-13 13:15:16,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': True, 'hidden_sizes': [512, 256], 'epochs': 1000, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.1, 'early_stopping_patience': 10, 'log_dir': 'dropout01/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam'], 'preprocess_method': 'standard', 'use_bn': False}",standard,20250413_012
Adam_GELU_standard,"['GELU', 'Adam']",0.5117,0.5097238932761383,0.5117,0.5100357597423034,1.5331190870629985,0.42078709602355957,2025-04-13 13:12:34,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': True, 'hidden_sizes': [512, 256], 'epochs': 1000, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.0, 'early_stopping_patience': 10, 'log_dir': 'dropout01/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam'], 'preprocess_method': 'standard', 'use_bn': False}",standard,20250413_011
Adam_BatchNorm_GELU_standard,"['GELU', 'Adam', 'BatchNorm']",0.4733,0.4810260617620094,0.4733,0.468712472812083,1.5232644382248073,0.4912261962890625,2025-04-13 12:54:17,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': False, 'hidden_sizes': [512, 256], 'epochs': 1000, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.0, 'early_stopping_patience': 10, 'log_dir': 'dropout01/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam', 'BatchNorm'], 'preprocess_method': 'standard', 'use_bn': True}",standard,20250413_001
Adam_BatchNorm_GELU_standard,"['GELU', 'Adam', 'BatchNorm']",0.3676,0.41666485417147486,0.3676,0.3387453415040288,1.753267812268514,0.4880399703979492,2025-04-13 12:56:05,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': False, 'hidden_sizes': [512, 256], 'epochs': 1000, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.1, 'early_stopping_patience': 10, 'log_dir': 'dropout01/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam', 'BatchNorm'], 'preprocess_method': 'standard', 'use_bn': True}",standard,20250413_002
Adam_BatchNorm_GELU_standard,"['GELU', 'Adam', 'BatchNorm']",0.2753,0.34880341853343266,0.2753,0.24624077129136498,2.020274748132152,0.509221076965332,2025-04-13 12:57:27,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': False, 'hidden_sizes': [512, 256], 'epochs': 1000, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.3, 'early_stopping_patience': 10, 'log_dir': 'dropout01/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam', 'BatchNorm'], 'preprocess_method': 'standard', 'use_bn': True}",standard,20250413_003
Adam_BatchNorm_GELU_standard,"['GELU', 'Adam', 'BatchNorm']",0.2549,0.31346168855294443,0.2549,0.22098966358703606,2.0641158547777954,0.45944809913635254,2025-04-13 13:03:05,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': False, 'hidden_sizes': [512, 256], 'epochs': 1000, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.3, 'early_stopping_patience': 10, 'log_dir': 'dropout01/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam', 'BatchNorm'], 'preprocess_method': 'standard', 'use_bn': True}",standard,20250413_007
Adam_BatchNorm_GELU_standard,"['GELU', 'Adam', 'BatchNorm']",0.2525,0.3453899613325951,0.2525,0.22417397855176555,2.0667366625763104,0.40782880783081055,2025-04-13 13:04:28,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': False, 'hidden_sizes': [512, 256], 'epochs': 1000, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.3, 'early_stopping_patience': 10, 'log_dir': 'dropout01/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam', 'BatchNorm'], 'preprocess_method': 'standard', 'use_bn': True}",standard,20250413_008
Adam_BatchNorm_GELU_standard,"['GELU', 'Adam', 'BatchNorm']",0.1842,0.18137542352288025,0.1842,0.1611055008178088,2.2122937873861948,0.4948410987854004,2025-04-13 13:00:12,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': False, 'hidden_sizes': [512, 256], 'epochs': 1000, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'dropout01/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam', 'BatchNorm'], 'preprocess_method': 'standard', 'use_bn': True}",standard,20250413_005
Adam_BatchNorm_GELU_standard,"['GELU', 'Adam', 'BatchNorm']",0.1747,0.19469295107596274,0.1747,0.15156349949009887,2.2104819001995883,0.4438142776489258,2025-04-13 12:58:50,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': False, 'hidden_sizes': [512, 256], 'epochs': 1000, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'dropout01/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam', 'BatchNorm'], 'preprocess_method': 'standard', 'use_bn': True}",standard,20250413_004
Adam_BatchNorm_GELU_standard,"['GELU', 'Adam', 'BatchNorm']",0.1733,0.17196973471330307,0.1733,0.1502047934691186,2.2236581926216035,0.4750688076019287,2025-04-13 13:01:35,"{'preprocess': 'standard', 'compare_models': False, 'gelu': True, 'adam': True, 'no_batch_norm': False, 'hidden_sizes': [512, 256], 'epochs': 1000, 'batch_size': 128, 'lr': 0.0005, 'momentum': 0.9, 'weight_decay': 0.0001, 'dropout': 0.5, 'early_stopping_patience': 10, 'log_dir': 'dropout01/hyperparams', 'model_name': None, 'features': ['GELU', 'Adam', 'BatchNorm'], 'preprocess_method': 'standard', 'use_bn': True}",standard,20250413_006
